Week	Region	Plant	Area	Brand	Type	Opening Stock (Pac)	End Stock (Pac)	FC (Pac)	SP (Pac)	SV (Pac)	Opening Stock (TH Stick)	End Stock (TH Stick)	FC (TH Stick)	SP (TH Stick)	SV (TH Stick)
22	JV4	ZD7H	 Banyuwangi	SAH12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7H	 Banyuwangi	SAI12	HMS	160352	320352	108786.0504	98629.84125	93673	1924.224	3844.224	1305.432604	1183.558095	1124.076
22	JV4	ZD7H	 Banyuwangi	SAL12	HMS	1369	2969	1233.373384	1001.812806	788	16.428	35.628	14.80048061	12.02175367	9.456
22	JV4	ZD7H	 Banyuwangi	SGO12	HMS	568	22168	14762.87469	14762.87469	13626	6.816	266.016	177.1544963	177.1544963	163.512
22	JV4	ZD7H	 Banyuwangi	SLA12	HMS	707	1507	780.3681227	648.825221	293	8.484	18.084	9.364417473	7.785902652	3.516
22	JV4	ZD7H	 Banyuwangi	SLE12	HMS	36924	147924	59255.69684	55959.64229	44566	443.088	1775.088	711.0683621	671.5157074	534.792
22	JV4	ZD7H	 Banyuwangi	SLS12	HMS	595	1395	700.2887688	828.4507274	353	7.14	16.74	8.403465225	9.941408729	4.236
22	JV4	ZD7H	 Banyuwangi	SLT12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7H	 Banyuwangi	TTL16	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7H	 Banyuwangi	TWG16	BV1	306	306	81.66706392	28.09305556	0	4.896	4.896	1.306673023	0.449488889	0
22	JV4	ZD7H	 Banyuwangi	TWP16	BV1	5729	5729	1981.451802	1633.113363	940	91.664	91.664	31.70322883	26.1298138	15.04
22	JV4	ZD7H	 Banyuwangi	TWR12	BV1	150	150	35.86229459	736.7333333	20	1.8	1.8	0.430347535	8.8408	0.24
22	JV4	ZD7H	 Banyuwangi	TWR16	BV1	6275	12875	5085.045383	3505.140557	1340	100.4	206	81.36072613	56.08224892	21.44
22	JV4	ZD7H	 Banyuwangi	TWY16	BV1	1000	1000	14.69938222	128.4823267	0	16	16	0.235190116	2.055717227	0
22	JV4	ZD7H	 Banyuwangi	UTG12	BV1	9339	9339	3805.633348	3376.251505	3650	112.068	112.068	45.66760018	40.51501806	43.8
22	JV4	ZD7H	 Banyuwangi	VOK12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7H	 Banyuwangi	MLZ12	HMS	12991	12991	2902.544573	4145.768635	1844	155.892	155.892	34.83053488	49.74922361	22.128
22	JV4	ZD7H	 Banyuwangi	MRT20	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7H	 Banyuwangi	NTL16	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	ARB12	BV1	48105	48105	19279.73502	17174.29418	10750	577.26	577.26	231.3568203	206.0915301	129
22	JV4	ZD7I	 Probolinggo	ARK12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	ARL16	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	ARM12	BV1	161206	239606	100000	77583.80576	68050	1934.472	2875.272	1200	931.0056691	816.6
22	JV4	ZD7I	 Probolinggo	AUL12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	AUL16	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	AVM20	HMS	459	1059	527.7174023	221.2545687	321	9.18	21.18	10.55434805	4.425091373	6.42
22	JV4	ZD7I	 Probolinggo	AVR20	HMS	5649	8649	4188.911245	3348.896986	4687	112.98	172.98	83.7782249	66.97793972	93.74
22	JV4	ZD7I	 Probolinggo	AVT20	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	BAJ12	BV1	760	760	0.897003744	0	0	9.12	9.12	0.010764045	0	0
22	JV4	ZD7I	 Probolinggo	BRW12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	DLA12	HMS	55099	88099	37823.21316	46754.16667	34009	661.188	1057.188	453.8785579	561.05	408.108
22	JV4	ZD7I	 Probolinggo	DLE12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	DRE12	HMS	31115	37915	17516.80831	24352.92107	14785	373.38	454.98	210.2016998	292.2350528	177.42
22	JV4	ZD7I	 Probolinggo	DSB12	HMS	62397	145997	75444.37424	49032.15635	60700	748.764	1751.964	905.3324909	588.3858762	728.4
22	JV4	ZD7I	 Probolinggo	DSB16	HMS	7863	11703	5746.564542	5344.625513	5138	125.808	187.248	91.94503267	85.51400821	82.208
22	JV4	ZD7I	 Probolinggo	DSE12	HMS	15547	21147	7626.966581	6473.509415	6735	186.564	253.764	91.52359898	77.68211298	80.82
22	JV4	ZD7I	 Probolinggo	DSM12	HMS	5450	8650	4245.494826	4326.283656	5752	65.4	103.8	50.94593791	51.91540387	69.024
22	JV4	ZD7I	 Probolinggo	DSS12	HMS	51325	88325	44111.59014	35385.53253	37990	615.9	1059.9	529.3390817	424.6263903	455.88
22	JV4	ZD7I	 Probolinggo	DSS16	HMS	14365	16765	8449.437079	8386.319302	6361	229.84	268.24	135.1909933	134.1811088	101.776
22	JV4	ZD7I	 Probolinggo	DTC12	HMS	26115	32515	16208.66191	14449.77867	9241	313.38	390.18	194.5039429	173.397344	110.892
22	JV4	ZD7I	 Probolinggo	DTS12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	GLP16	BV1	1094	1094	26.14485986	79.78528915	100	17.504	17.504	0.418317758	1.276564626	1.6
22	JV4	ZD7I	 Probolinggo	GLY16	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	KPT12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	LOK12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	MBC12	HMS	11401	12201	6249.759818	5179.620732	6123	136.812	146.412	74.99711781	62.15544878	73.476
22	JV4	ZD7I	 Probolinggo	MBG20	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	MBL20	HMS	779	1779	946.361323	817.5	649	15.58	35.58	18.92722646	16.35	12.98
22	JV4	ZD7I	 Probolinggo	MBR20	HMS	11581	16081	8159.324233	5724.905773	5715	231.62	321.62	163.1864847	114.4981155	114.3
22	JV4	ZD7I	 Probolinggo	MCO12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	MCS12	HMS	6633	18633	9377.96358	11706.71948	14877	79.596	223.596	112.535563	140.4806337	178.524
22	JV4	ZD7I	 Probolinggo	MFB12	HMS	28821	42421	21296.98241	18283.25359	13554	345.852	509.052	255.5637889	219.3990431	162.648
22	JV4	ZD7I	 Probolinggo	MFB16	HMS	2482	3082	1433.905608	1067.004384	774	39.712	49.312	22.94248973	17.07207015	12.384
22	JV4	ZD7I	 Probolinggo	MFB20	HMS	10480	21980	11069.20565	8576.13029	9170	209.6	439.6	221.3841131	171.5226058	183.4
22	JV4	ZD7I	 Probolinggo	MGA16	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	MKT12	HMS	5778	8578	4293.581548	3393.223852	2400	69.336	102.936	51.52297858	40.71868622	28.8
22	JV4	ZD7I	 Probolinggo	MLA16	HMS	17116	26116	13055.59156	13255.43164	12249	273.856	417.856	208.8894649	212.0869063	195.984
22	JV4	ZD7I	 Probolinggo	MLD12	HMS	2422	4822	2548.0441	2321.645257	3890	29.064	57.864	30.5765292	27.85974308	46.68
22	JV4	ZD7I	 Probolinggo	MLD16	HMS	203119	203119	40672.40303	35487.7626	41865	3249.904	3249.904	650.7584485	567.8042016	669.84
22	JV4	ZD7I	 Probolinggo	MLD50	HMS	99	499	66.37925767	121.7982432	401	4.95	24.95	3.318962884	6.089912162	20.05
22	JV4	ZD7I	 Probolinggo	SLN12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	SLM12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	MMI20	HMS	641	1641	750.494027	672.7457829	199	12.82	32.82	15.00988054	13.45491566	3.98
22	JV4	ZD7I	 Probolinggo	MRL16	HMS	112	712	268.7512586	304.3101763	392	1.792	11.392	4.300020137	4.868962821	6.272
22	JV4	ZD7I	 Probolinggo	MSE16	HMS	15	15	0	0	0	0.24	0.24	0	0	0
22	JV4	ZD7I	 Probolinggo	DRJ12	BV1	18934	34934	7322.3	12551.96974	6520	227.208	419.208	87.8676	150.6236369	78.24
22	JV4	ZD7I	 Probolinggo	MSU16	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	MTB16	HMS	3355	5155	2474.889054	1457.304404	2148	53.68	82.48	39.59822486	23.31687046	34.368
22	JV4	ZD7I	 Probolinggo	MTR12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	MTR16	HMS	867	867	318.9100667	207.2491486	521	13.872	13.872	5.102561068	3.315986378	8.336
22	JV4	ZD7I	 Probolinggo	MVP16	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	MVT16	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	NAT20	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	OEB12	BV1	0	24800	12500	9166.666667	20000	0	297.6	150	110	240
22	JV4	ZD7I	 Probolinggo	OEB16	BV1	0	0	0	9.5625	0	0	0	0	0.153	0
22	JV4	ZD7I	 Probolinggo	OEB20	BV1	3000	3000	320.4505729	500	3000	60	60	6.409011459	10	60
22	JV4	ZD7I	 Probolinggo	OEM10	BV1	1101	1901	741.3112919	721.0133822	660	11.01	19.01	7.413112919	7.210133822	6.6
22	JV4	ZD7I	 Probolinggo	OES12	BV1	4744	7144	3563.837553	3085.468099	1720	56.928	85.728	42.76605063	37.02561719	20.64
22	JV4	ZD7I	 Probolinggo	RKT16	BV1	11616	47616	28125	17594.5509	14000	185.856	761.856	450	281.5128144	224
22	JV4	ZD7I	 Probolinggo	SAH12	HMS	2529	3529	1765.379361	2084.84748	2200	30.348	42.348	21.18455233	25.01816976	26.4
22	JV4	ZD7I	 Probolinggo	SAI12	HMS	206594	302594	146770.4812	137858.8218	128614	2479.128	3631.128	1761.245775	1654.305861	1543.368
22	JV4	ZD7I	 Probolinggo	SAL12	HMS	6618	7418	3044.470496	2430.067913	2872	79.416	89.016	36.53364595	29.16081495	34.464
22	JV4	ZD7I	 Probolinggo	SGO12	HMS	19448	46648	26840.22923	26840.22923	35664	233.376	559.776	322.0827508	322.0827508	427.968
22	JV4	ZD7I	 Probolinggo	SLA12	HMS	672	2272	1310.188735	712.5268285	1374	8.064	27.264	15.72226483	8.550321941	16.488
22	JV4	ZD7I	 Probolinggo	SLE12	HMS	135290	231290	112851.6789	117015.186	114494	1623.48	2775.48	1354.220147	1404.182232	1373.928
22	JV4	ZD7I	 Probolinggo	SLS12	HMS	550	2950	1342.805121	1105.353334	391	6.6	35.4	16.11366145	13.26424	4.692
22	JV4	ZD7I	 Probolinggo	SLT12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	TTL16	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	TWG16	BV1	468	468	36.20981688	3.093055556	0	7.488	7.488	0.57935707	0.049488889	0
22	JV4	ZD7I	 Probolinggo	TWP16	BV1	7423	7423	2436.440632	2162.955408	1150	118.768	118.768	38.98305012	34.60728652	18.4
22	JV4	ZD7I	 Probolinggo	TWR12	BV1	1673	1673	536.7292107	1332.273289	210	20.076	20.076	6.440750528	15.98727947	2.52
22	JV4	ZD7I	 Probolinggo	TWR16	BV1	15775	19375	7857.089861	5312.553814	3660	252.4	310	125.7134378	85.00086102	58.56
22	JV4	ZD7I	 Probolinggo	TWY16	BV1	655	1255	617.6992609	206.0743844	260	10.48	20.08	9.883188175	3.29719015	4.16
22	JV4	ZD7I	 Probolinggo	UTG12	BV1	5512	15112	6332.814007	4648.568479	2460	66.144	181.344	75.99376809	55.78282175	29.52
22	JV4	ZD7I	 Probolinggo	VOK12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	MLZ12	HMS	12387	13187	4953.154271	6601.013664	3398	148.644	158.244	59.43785125	79.21216397	40.776
22	JV4	ZD7I	 Probolinggo	MRT20	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7I	 Probolinggo	NTL16	BV1	4800	4800	0	0	0	76.8	76.8	0	0	0
22	JV4	ZD7J	Sukorejo	ARB12	BV1	53250	70050	28912.83374	22626.97449	14890	639	840.6	346.9540049	271.5236939	178.68
22	JV4	ZD7J	Sukorejo	ARK12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	ARL16	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	ARM12	BV1	91120	127120	51920.05305	58500.18899	47460	1093.44	1525.44	623.0406366	702.0022678	569.52
22	JV4	ZD7J	Sukorejo	AUL12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	AUL16	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	AVM20	HMS	3530	3530	2146.977934	1256.626058	3380	70.6	70.6	42.93955868	25.13252117	67.6
22	JV4	ZD7J	Sukorejo	AVR20	HMS	14440	14440	5533.65866	4276.727526	10320	288.8	288.8	110.6731732	85.53455051	206.4
22	JV4	ZD7J	Sukorejo	AVT20	HMS	0	0	1.073412636	0	0	0	0	0.021468253	0	0
22	JV4	ZD7J	Sukorejo	BAJ12	BV1	800	800	9.119538061	0	0	9.6	9.6	0.109434457	0	0
22	JV4	ZD7J	Sukorejo	BRW12	BV1	780	780	47.11188042	0	0	9.36	9.36	0.565342565	0	0
22	JV4	ZD7J	Sukorejo	DLA12	HMS	39977	59977	20795.33976	27806.55925	16710	479.724	719.724	249.5440771	333.678711	200.52
22	JV4	ZD7J	Sukorejo	DLE12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	DRE12	HMS	19220	25220	9734.981113	14777.47231	8530	230.64	302.64	116.8197734	177.3296677	102.36
22	JV4	ZD7J	Sukorejo	DSB12	HMS	114750	188350	85241.97892	57179.0878	60490	1377	2260.2	1022.903747	686.1490537	725.88
22	JV4	ZD7J	Sukorejo	DSB16	HMS	23416	24376	10882.30366	10629.58932	11010	374.656	390.016	174.1168585	170.0734291	176.16
22	JV4	ZD7J	Sukorejo	DSE12	HMS	3950	5550	1934.288419	1535.295926	1260	47.4	66.6	23.21146102	18.42355111	15.12
22	JV4	ZD7J	Sukorejo	DSM12	HMS	32030	44830	22525.12342	21240.25719	24260	384.36	537.96	270.301481	254.8830863	291.12
22	JV4	ZD7J	Sukorejo	DSS12	HMS	109101	135101	62177.41235	50728.33515	65340	1309.212	1621.212	746.1289482	608.7400218	784.08
22	JV4	ZD7J	Sukorejo	DSS16	HMS	7247	9647	4616.261592	4851.388232	4670	115.952	154.352	73.86018548	77.62221172	74.72
22	JV4	ZD7J	Sukorejo	DTC12	HMS	4675	13075	7623.763741	3642.910146	1045	56.1	156.9	91.48516489	43.71492175	12.54
22	JV4	ZD7J	Sukorejo	DTS12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	GLP16	BV1	10	1210	446.8521687	335.9485857	410	0.16	19.36	7.1496347	5.375177372	6.56
22	JV4	ZD7J	Sukorejo	GLY16	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	KPT12	BV1	8440	8440	1493.921894	1236.713832	460	101.28	101.28	17.92706273	14.84056599	5.52
22	JV4	ZD7J	Sukorejo	LOK12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	MBC12	HMS	11262	16862	6659.023526	6361.624709	5800	135.144	202.344	79.90828232	76.33949651	69.6
22	JV4	ZD7J	Sukorejo	MBG20	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	MBL20	HMS	2440	3440	1431.608653	1780.420783	2010	48.8	68.8	28.63217306	35.60841566	40.2
22	JV4	ZD7J	Sukorejo	MBR20	HMS	17120	24620	9226.926946	9209.25257	8440	342.4	492.4	184.5385389	184.1850514	168.8
22	JV4	ZD7J	Sukorejo	MCO12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	MCS12	HMS	15268	24868	11667.1558	13893.46183	19570	183.216	298.416	140.0058696	166.721542	234.84
22	JV4	ZD7J	Sukorejo	MFB12	HMS	45560	60760	24398.09511	21264.34246	21470	546.72	729.12	292.7771414	255.1721095	257.64
22	JV4	ZD7J	Sukorejo	MFB16	HMS	12520	13720	5502.599101	4182.39814	2730	200.32	219.52	88.04158562	66.91837024	43.68
22	JV4	ZD7J	Sukorejo	MFB20	HMS	29070	40070	18009.6556	14545.92425	14140	581.4	801.4	360.193112	290.9184851	282.8
22	JV4	ZD7J	Sukorejo	MGA16	HMS	1570	1570	846.6382792	767.5794968	640	25.12	25.12	13.54621247	12.28127195	10.24
22	JV4	ZD7J	Sukorejo	MKT12	HMS	10520	13720	5451.834839	4817.679404	3590	126.24	164.64	65.42201807	57.81215285	43.08
22	JV4	ZD7J	Sukorejo	MLA16	HMS	11985	29385	15161.57467	12691.67579	10180	191.76	470.16	242.5851948	203.0668127	162.88
22	JV4	ZD7J	Sukorejo	MLD12	HMS	11480	14680	6305.809627	6264.454764	12490	137.76	176.16	75.66971553	75.17345717	149.88
22	JV4	ZD7J	Sukorejo	MLD16	HMS	220500	220500	67059.24391	62331.94363	68310	3528	3528	1072.947902	997.3110981	1092.96
22	JV4	ZD7J	Sukorejo	MLD50	HMS	424	424	107.445004	91.34211156	168	21.2	21.2	5.372250199	4.567105578	8.4
22	JV4	ZD7J	Sukorejo	SLN12	HMS	8800	17600	8716.131065	0	4800	105.6	211.2	104.5935728	0	57.6
22	JV4	ZD7J	Sukorejo	SLM12	HMS	8800	17600	8716.131065	0	4800	105.6	211.2	104.5935728	0	57.6
22	JV4	ZD7J	Sukorejo	MMI20	HMS	4330	5830	2377.75002	2627.292781	2119	86.6	116.6	47.5550004	52.54585562	42.38
22	JV4	ZD7J	Sukorejo	MRL16	HMS	1570	3370	1237.841135	1115.981569	1440	25.12	53.92	19.80545816	17.8557051	23.04
22	JV4	ZD7J	Sukorejo	MSE16	HMS	740	740	0	0	60	11.84	11.84	0	0	0.96
22	JV4	ZD7J	Sukorejo	DRJ12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	MSU16	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	MTB16	HMS	16300	21100	9352.247015	7186.602239	13210	260.8	337.6	149.6359522	114.9856358	211.36
22	JV4	ZD7J	Sukorejo	MTR12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	MTR16	HMS	5980	5980	2786.17185	3416.078949	2070	95.68	95.68	44.5787496	54.65726318	33.12
22	JV4	ZD7J	Sukorejo	MVP16	HMS	5820	5820	658.9213917	1761.148497	1450	93.12	93.12	10.54274227	28.17837595	23.2
22	JV4	ZD7J	Sukorejo	MVT16	HMS	8410	11410	4340.739886	2370.871859	2250	134.56	182.56	69.45183818	37.93394974	36
22	JV4	ZD7J	Sukorejo	NAT20	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	OEB12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	OEB16	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	OEB20	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	OEM10	BV1	800	800	263.6093009	0	0	8	8	2.636093009	0	0
22	JV4	ZD7J	Sukorejo	OES12	BV1	800	800	372.7462941	0	0	9.6	9.6	4.472955529	0	0
22	JV4	ZD7J	Sukorejo	RKT16	BV1	30880	57880	25302.648	24707.03302	12695	494.08	926.08	404.8423679	395.3125283	203.12
22	JV4	ZD7J	Sukorejo	SAH12	HMS	89910	120910	53779.67191	50828.49748	47560	1078.92	1450.92	645.3560629	609.9419698	570.72
22	JV4	ZD7J	Sukorejo	SAI12	HMS	318050	403650	136906.6263	131032.8587	122810	3816.6	4843.8	1642.879515	1572.394304	1473.72
22	JV4	ZD7J	Sukorejo	SAL12	HMS	9460	17460	7681.927647	6118.151151	4780	113.52	209.52	92.18313176	73.41781381	57.36
22	JV4	ZD7J	Sukorejo	SGO12	HMS	12460	26860	10482.5412	17313.33872	24000	149.52	322.32	125.7904944	207.7600646	288
22	JV4	ZD7J	Sukorejo	SLA12	HMS	9830	11430	4654.203566	5064.758552	1050	117.96	137.16	55.8504428	60.77710263	12.6
22	JV4	ZD7J	Sukorejo	SLE12	HMS	101130	161130	64668.54447	73538.19384	67620	1213.56	1933.56	776.0225336	882.4583261	811.44
22	JV4	ZD7J	Sukorejo	SLS12	HMS	7290	8890	4015.559497	4417.917003	1990	87.48	106.68	48.18671397	53.01500404	23.88
22	JV4	ZD7J	Sukorejo	SLT12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	TTL16	BV1	640	640	56.3234747	83.13301938	0	10.24	10.24	0.901175595	1.33012831	0
22	JV4	ZD7J	Sukorejo	TWG16	BV1	1490	1490	305.4126909	1136.052212	0	23.84	23.84	4.886603054	18.17683539	0
22	JV4	ZD7J	Sukorejo	TWP16	BV1	7260	7260	2457.885857	1314.286468	1370	116.16	116.16	39.32617371	21.02858349	21.92
22	JV4	ZD7J	Sukorejo	TWR12	BV1	3670	5270	2093.035219	2472.421797	350	44.04	63.24	25.11642262	29.66906157	4.2
22	JV4	ZD7J	Sukorejo	TWR16	BV1	12640	20440	8105.601833	5917.305715	3800	202.24	327.04	129.6896293	94.67689144	60.8
22	JV4	ZD7J	Sukorejo	TWY16	BV1	0	3600	2174.980299	1948.72756	520	0	57.6	34.79968479	31.17964097	8.32
22	JV4	ZD7J	Sukorejo	UTG12	BV1	2490	2490	834.4089123	897.1067028	820	29.88	29.88	10.01290695	10.76528043	9.84
22	JV4	ZD7J	Sukorejo	VOK12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7J	Sukorejo	MLZ12	HMS	11620	11620	4245.281277	5977.880714	3860	139.44	139.44	50.94337532	71.73456856	46.32
22	JV4	ZD7J	Sukorejo	MRT20	HMS	8000	8000	1964.230134	0	0	160	160	39.28460267	0	0
22	JV4	ZD7J	Sukorejo	NTL16	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	ARB12	BV1	4278	9878	4995.091841	3308.094299	1970	51.336	118.536	59.94110209	39.69713158	23.64
22	JV4	ZD7L	 Gresik	ARK12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	ARL16	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	ARM12	BV1	1472	1472	800	1248.196796	770	17.664	17.664	9.6	14.97836155	9.24
22	JV4	ZD7L	 Gresik	AUL12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	AUL16	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	AVM20	HMS	5409	5409	2458.237436	1100.035085	2050	108.18	108.18	49.16474871	22.00070171	41
22	JV4	ZD7L	 Gresik	AVR20	HMS	12888	18888	9074.165982	6779.51375	11367	257.76	377.76	181.4833196	135.590275	227.34
22	JV4	ZD7L	 Gresik	AVT20	HMS	0	0	0.229120241	0	0	0	0	0.004582405	0	0
22	JV4	ZD7L	 Gresik	BAJ12	BV1	80	80	2.093008735	0	10	0.96	0.96	0.025116105	0	0.12
22	JV4	ZD7L	 Gresik	BRW12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	DLA12	HMS	42994	96994	49078.69502	52775.57138	45483	515.928	1163.928	588.9443403	633.3068566	545.796
22	JV4	ZD7L	 Gresik	DLE12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	DRE12	HMS	34775	42775	21821.82932	29674.11536	23140	417.3	513.3	261.8619519	356.0893843	277.68
22	JV4	ZD7L	 Gresik	DSB12	HMS	124399	180399	112487.1249	108333.3333	103767	1492.788	2164.788	1349.845499	1300	1245.204
22	JV4	ZD7L	 Gresik	DSB16	HMS	22846	40606	20382.76344	21250	18039	365.536	649.696	326.124215	340	288.624
22	JV4	ZD7L	 Gresik	DSE12	HMS	8456	8456	3458.955041	2301.196903	2780	101.472	101.472	41.50746049	27.61436283	33.36
22	JV4	ZD7L	 Gresik	DSM12	HMS	40535	57335	29154.18869	24706.83918	23745	486.42	688.02	349.8502642	296.4820702	284.94
22	JV4	ZD7L	 Gresik	DSS12	HMS	140363	251363	127636.1906	108333.3333	117391	1684.356	3016.356	1531.634287	1300	1408.692
22	JV4	ZD7L	 Gresik	DSS16	HMS	7294	27294	14387.75465	14068.56026	14665	116.704	436.704	230.2040744	225.0969641	234.64
22	JV4	ZD7L	 Gresik	DTC12	HMS	14925	28925	14593.42512	8058.00354	6658	179.1	347.1	175.1211015	96.69604248	79.896
22	JV4	ZD7L	 Gresik	DTS12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	GLP16	BV1	799	799	36.81806166	286.8081586	30	12.784	12.784	0.589088987	4.588930537	0.48
22	JV4	ZD7L	 Gresik	GLY16	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	KPT12	BV1	11862	11862	1152.114422	1201.691928	1420	142.344	142.344	13.82537307	14.42030314	17.04
22	JV4	ZD7L	 Gresik	LOK12	BV1	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	MBC12	HMS	10249	21449	10942.69175	14086.19274	10927	122.988	257.388	131.312301	169.0343129	131.124
22	JV4	ZD7L	 Gresik	MBG20	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	MBL20	HMS	3179	6679	2502.890329	2712.5	2282	63.58	133.58	50.05780658	54.25	45.64
22	JV4	ZD7L	 Gresik	MBR20	HMS	46208	46708	16309.16553	16464.88095	15264	924.16	934.16	326.1833107	329.297619	305.28
22	JV4	ZD7L	 Gresik	MCO12	HMS	0	0	0	0	0	0	0	0	0	0
22	JV4	ZD7L	 Gresik	MCS12	HMS	16628	34228	17240.33279	19473.60714	19426	199.536	410.736	206.8839935	233.6832856	233.112
22	JV4	ZD7L	 Gresik	MFB12	HMS	60535	76535	38483.50561	30912.16244	30276	726.42	918.42	461.8020673	370.9459493	363.312
22	JV4	ZD7L	 Gresik	MFB16	HMS	20073	20073	6980.118975	5473.989579	4520	321.168	321.168	111.6819036	87.58383326	72.32
22	JV4	ZD7L	 Gresik	MFB20	HMS	30021	57021	28726.57423	24478.04532	21819	600.42	1140.42	574.5314847	489.5609065	436.38
22	JV4	ZD7L	 Gresik	MGA16	HMS	3620	3620	1030.766323	804.910111	800	57.92	57.92	16.49226116	12.87856178	12.8
22	JV4	ZD7L	 Gresik	MKT12	HMS	19258	19258	7772.722964	6726.77003	7764	231.096	231.096	93.27267557	80.72124036	93.168
22	JV4	ZD7L	 Gresik	MLA16	HMS	24843	39843	19785.03109	16719.70433	15856	397.488	637.488	316.5604974	267.5152693	253.696
